Directory,Query_ID,System,NDCG@10,Recall@10,Accuracy@1
76,76_1,fixed_rrf,0.3010299956639812,1.0,0.0
76,76_1,qalf,0.0,0.0,0.0
76,76_2,vector_only,0.43067655807339306,1.0,0.0
76,76_2,fixed_rrf,0.6309297535714575,1.0,0.0
76,76_2,qalf,0.6309297535714575,1.0,0.0
76,76_3,vector_only,0.0,0.0,0.0
76,76_3,fixed_rrf,0.0,0.0,0.0
76,76_3,qalf,0.0,0.0,0.0
76,76_4,vector_only,0.0,0.0,0.0
76,76_4,fixed_rrf,0.0,0.0,0.0
76,76_4,qalf,0.0,0.0,0.0
77,77_0,vector_only,1.0,1.0,1.0
77,77_0,fixed_rrf,1.0,1.0,1.0
77,77_0,qalf,1.0,1.0,1.0
77,77_1,vector_only,0.6309297535714575,1.0,0.0
77,77_1,fixed_rrf,0.31546487678572877,1.0,0.0
77,77_1,qalf,0.31546487678572877,1.0,0.0
77,77_2,vector_only,1.0,1.0,1.0
77,77_2,fixed_rrf,1.0,1.0,1.0
77,77_2,qalf,1.0,1.0,1.0
77,77_3,vector_only,1.0,1.0,1.0
77,77_3,fixed_rrf,1.0,1.0,1.0
77,77_3,qalf,1.0,1.0,1.0
77,77_4,vector_only,0.3010299956639812,1.0,0.0
77,77_4,fixed_rrf,0.6309297535714575,1.0,0.0
77,77_4,qalf,0.6309297535714575,1.0,0.0
77,77_5,vector_only,0.31546487678572877,1.0,0.0
77,77_5,fixed_rrf,0.0,0.0,0.0
77,77_5,qalf,0.0,0.0,0.0
77,77_6,vector_only,1.0,1.0,1.0
77,77_6,fixed_rrf,1.0,1.0,1.0
77,77_6,qalf,1.0,1.0,1.0
77,77_7,vector_only,0.6309297535714575,1.0,0.0
77,77_7,fixed_rrf,0.3010299956639812,1.0,0.0
77,77_7,qalf,0.3010299956639812,1.0,0.0
78,78_0,vector_only,1.0,1.0,1.0
78,78_0,fixed_rrf,1.0,1.0,1.0
78,78_0,qalf,1.0,1.0,1.0
78,78_1,vector_only,1.0,1.0,1.0
78,78_1,fixed_rrf,1.0,1.0,1.0
78,78_1,qalf,1.0,1.0,1.0
78,78_2,vector_only,1.0,1.0,1.0
78,78_2,fixed_rrf,1.0,1.0,1.0
78,78_2,qalf,1.0,1.0,1.0
78,78_3,vector_only,1.0,1.0,1.0
78,78_3,fixed_rrf,1.0,1.0,1.0
78,78_3,qalf,1.0,1.0,1.0
78,78_4,vector_only,0.0,0.0,0.0
78,78_4,fixed_rrf,0.0,0.0,0.0
78,78_4,qalf,0.0,0.0,0.0
78,78_5,vector_only,0.31546487678572877,1.0,0.0
78,78_5,fixed_rrf,0.0,0.0,0.0
78,78_5,qalf,0.0,0.0,0.0
78,78_6,vector_only,0.0,0.0,0.0
78,78_6,fixed_rrf,0.3333333333333333,1.0,0.0
78,78_6,qalf,0.3333333333333333,1.0,0.0
79,79_0,vector_only,0.0,0.0,0.0
79,79_0,fixed_rrf,0.0,0.0,0.0
79,79_0,qalf,0.0,0.0,0.0
79,79_1,vector_only,0.3333333333333333,1.0,0.0
79,79_1,fixed_rrf,0.0,0.0,0.0
79,79_1,qalf,0.0,0.0,0.0
79,79_2,vector_only,0.0,0.0,0.0
79,79_2,fixed_rrf,0.0,0.0,0.0
79,79_2,qalf,0.0,0.0,0.0
79,79_3,vector_only,1.0,1.0,1.0
79,79_3,fixed_rrf,1.0,1.0,1.0
79,79_3,qalf,1.0,1.0,1.0
79,79_4,vector_only,0.6309297535714575,1.0,0.0
79,79_4,fixed_rrf,1.0,1.0,1.0
79,79_4,qalf,0.5,1.0,0.0
79,79_5,vector_only,0.5,1.0,0.0
79,79_5,fixed_rrf,0.5,1.0,0.0
79,79_5,qalf,0.5,1.0,0.0
79,79_6,vector_only,1.0,1.0,1.0
79,79_6,fixed_rrf,1.0,1.0,1.0
79,79_6,qalf,1.0,1.0,1.0
79,79_7,vector_only,0.0,0.0,0.0
79,79_7,fixed_rrf,0.0,0.0,0.0
79,79_7,qalf,0.0,0.0,0.0
79,79_8,vector_only,0.3333333333333333,1.0,0.0
79,79_8,fixed_rrf,0.0,0.0,0.0
79,79_8,qalf,0.0,0.0,0.0
8,8_0,vector_only,1.0,1.0,1.0
8,8_0,fixed_rrf,1.0,1.0,1.0
8,8_0,qalf,1.0,1.0,1.0
8,8_1,vector_only,1.0,1.0,1.0
8,8_1,fixed_rrf,1.0,1.0,1.0
8,8_1,qalf,1.0,1.0,1.0
8,8_2,vector_only,1.0,1.0,1.0
8,8_2,fixed_rrf,1.0,1.0,1.0
8,8_2,qalf,1.0,1.0,1.0
8,8_3,vector_only,1.0,1.0,1.0
8,8_3,fixed_rrf,1.0,1.0,1.0
8,8_3,qalf,1.0,1.0,1.0
8,8_4,vector_only,0.43067655807339306,1.0,0.0
8,8_4,fixed_rrf,1.0,1.0,1.0
8,8_4,qalf,1.0,1.0,1.0
8,8_5,vector_only,1.0,1.0,1.0
8,8_5,fixed_rrf,1.0,1.0,1.0
8,8_5,qalf,1.0,1.0,1.0
80,80_0,vector_only,0.3010299956639812,1.0,0.0
80,80_0,fixed_rrf,0.3333333333333333,1.0,0.0
80,80_0,qalf,0.3562071871080222,1.0,0.0
80,80_1,vector_only,1.0,1.0,1.0
80,80_1,fixed_rrf,1.0,1.0,1.0
80,80_1,qalf,1.0,1.0,1.0
80,80_2,vector_only,1.0,1.0,1.0
80,80_2,fixed_rrf,1.0,1.0,1.0
80,80_2,qalf,1.0,1.0,1.0
80,80_3,vector_only,1.0,1.0,1.0
80,80_3,fixed_rrf,1.0,1.0,1.0
80,80_3,qalf,1.0,1.0,1.0
80,80_4,vector_only,1.0,1.0,1.0
80,80_4,fixed_rrf,1.0,1.0,1.0
80,80_4,qalf,1.0,1.0,1.0
80,80_5,vector_only,1.0,1.0,1.0
80,80_5,fixed_rrf,1.0,1.0,1.0
80,80_5,qalf,1.0,1.0,1.0
80,80_6,vector_only,1.0,1.0,1.0
80,80_6,fixed_rrf,1.0,1.0,1.0
80,80_6,qalf,1.0,1.0,1.0
80,80_7,vector_only,1.0,1.0,1.0
80,80_7,fixed_rrf,1.0,1.0,1.0
80,80_7,qalf,1.0,1.0,1.0
80,80_8,vector_only,1.0,1.0,1.0
80,80_8,fixed_rrf,1.0,1.0,1.0
80,80_8,qalf,1.0,1.0,1.0
80,80_9,vector_only,0.43067655807339306,1.0,0.0
80,80_9,fixed_rrf,0.5,1.0,0.0
80,80_9,qalf,1.0,1.0,1.0
80,80_10,vector_only,0.0,0.0,0.0
80,80_10,fixed_rrf,0.0,0.0,0.0
80,80_10,qalf,0.0,0.0,0.0
80,80_11,vector_only,0.0,0.0,0.0
80,80_11,fixed_rrf,0.0,0.0,0.0
80,80_11,qalf,0.0,0.0,0.0
81,81_0,vector_only,1.0,1.0,1.0
81,81_0,fixed_rrf,1.0,1.0,1.0
81,81_0,qalf,1.0,1.0,1.0
81,81_1,vector_only,1.0,1.0,1.0
81,81_1,fixed_rrf,1.0,1.0,1.0
81,81_1,qalf,1.0,1.0,1.0
81,81_2,vector_only,1.0,1.0,1.0
81,81_2,fixed_rrf,1.0,1.0,1.0
81,81_2,qalf,1.0,1.0,1.0
81,81_3,vector_only,0.3333333333333333,1.0,0.0
81,81_3,fixed_rrf,1.0,1.0,1.0
81,81_3,qalf,1.0,1.0,1.0
81,81_4,vector_only,0.0,0.0,0.0
81,81_4,fixed_rrf,0.0,0.0,0.0
81,81_4,qalf,0.0,0.0,0.0
81,81_5,vector_only,0.0,0.0,0.0
81,81_5,fixed_rrf,0.0,0.0,0.0
81,81_5,qalf,0.2890648263178879,1.0,0.0
82,82_0,vector_only,0.3562071871080222,1.0,0.0
82,82_0,fixed_rrf,1.0,1.0,1.0
82,82_0,qalf,0.0,0.0,0.0
82,82_1,vector_only,1.0,1.0,1.0
82,82_1,fixed_rrf,1.0,1.0,1.0
82,82_1,qalf,0.0,0.0,0.0
82,82_2,vector_only,0.3333333333333333,1.0,0.0
82,82_2,fixed_rrf,0.6309297535714575,1.0,0.0
82,82_2,qalf,0.6309297535714575,1.0,0.0
82,82_3,vector_only,0.0,0.0,0.0
82,82_3,fixed_rrf,0.0,0.0,0.0
82,82_3,qalf,0.0,0.0,0.0
82,82_4,vector_only,1.0,1.0,1.0
82,82_4,fixed_rrf,1.0,1.0,1.0
82,82_4,qalf,1.0,1.0,1.0
82,82_5,vector_only,0.6309297535714575,1.0,0.0
82,82_5,fixed_rrf,0.5,1.0,0.0
82,82_5,qalf,0.5,1.0,0.0
82,82_6,vector_only,1.0,1.0,1.0
82,82_6,fixed_rrf,1.0,1.0,1.0
82,82_6,qalf,1.0,1.0,1.0
82,82_7,vector_only,0.0,0.0,0.0
82,82_7,fixed_rrf,0.0,0.0,0.0
82,82_7,qalf,0.0,0.0,0.0
82,82_8,vector_only,0.0,0.0,0.0
82,82_8,fixed_rrf,0.0,0.0,0.0
82,82_8,qalf,0.0,0.0,0.0
83,83_0,vector_only,1.0,1.0,1.0
83,83_0,fixed_rrf,1.0,1.0,1.0
83,83_0,qalf,1.0,1.0,1.0
83,83_1,vector_only,1.0,1.0,1.0
83,83_1,fixed_rrf,1.0,1.0,1.0
83,83_1,qalf,1.0,1.0,1.0
83,83_2,vector_only,1.0,1.0,1.0
83,83_2,fixed_rrf,1.0,1.0,1.0
83,83_2,qalf,1.0,1.0,1.0
83,83_3,vector_only,1.0,1.0,1.0
83,83_3,fixed_rrf,1.0,1.0,1.0
83,83_3,qalf,1.0,1.0,1.0
83,83_4,vector_only,1.0,1.0,1.0
83,83_4,fixed_rrf,0.43067655807339306,1.0,0.0
83,83_4,qalf,0.43067655807339306,1.0,0.0
83,83_5,vector_only,0.5,1.0,0.0
83,83_5,fixed_rrf,0.3333333333333333,1.0,0.0
83,83_5,qalf,0.3562071871080222,1.0,0.0
83,83_6,vector_only,0.3333333333333333,1.0,0.0
83,83_6,fixed_rrf,1.0,1.0,1.0
83,83_6,qalf,1.0,1.0,1.0
83,83_7,vector_only,1.0,1.0,1.0
83,83_7,fixed_rrf,1.0,1.0,1.0
83,83_7,qalf,1.0,1.0,1.0
83,83_8,vector_only,1.0,1.0,1.0
83,83_8,fixed_rrf,1.0,1.0,1.0
83,83_8,qalf,1.0,1.0,1.0
83,83_9,vector_only,0.5,1.0,0.0
83,83_9,fixed_rrf,0.3562071871080222,1.0,0.0
83,83_9,qalf,0.3562071871080222,1.0,0.0
83,83_10,vector_only,0.0,0.0,0.0
83,83_10,fixed_rrf,0.0,0.0,0.0
83,83_10,qalf,0.0,0.0,0.0
84,84_0,vector_only,1.0,1.0,1.0
84,84_0,fixed_rrf,1.0,1.0,1.0
84,84_0,qalf,1.0,1.0,1.0
84,84_1,vector_only,0.5,1.0,0.0
84,84_1,fixed_rrf,1.0,1.0,1.0
84,84_1,qalf,1.0,1.0,1.0
84,84_2,vector_only,0.3562071871080222,1.0,0.0
84,84_2,fixed_rrf,0.6309297535714575,1.0,0.0
84,84_2,qalf,0.0,0.0,0.0
84,84_3,vector_only,0.43067655807339306,1.0,0.0
84,84_3,fixed_rrf,0.6309297535714575,1.0,0.0
84,84_3,qalf,0.6309297535714575,1.0,0.0
85,85_0,vector_only,1.0,1.0,1.0
85,85_0,fixed_rrf,1.0,1.0,1.0
85,85_0,qalf,1.0,1.0,1.0
85,85_1,vector_only,0.0,0.0,0.0
85,85_1,fixed_rrf,0.0,0.0,0.0
85,85_1,qalf,0.0,0.0,0.0
85,85_2,vector_only,0.0,0.0,0.0
85,85_2,fixed_rrf,0.0,0.0,0.0
85,85_2,qalf,0.0,0.0,0.0
85,85_3,vector_only,0.3333333333333333,1.0,0.0
85,85_3,fixed_rrf,0.6309297535714575,1.0,0.0
85,85_3,qalf,0.6309297535714575,1.0,0.0
85,85_4,vector_only,0.0,0.0,0.0
85,85_4,fixed_rrf,0.0,0.0,0.0
85,85_4,qalf,0.0,0.0,0.0
85,85_5,vector_only,0.0,0.0,0.0
85,85_5,fixed_rrf,0.0,0.0,0.0
85,85_5,qalf,0.0,0.0,0.0
85,85_6,vector_only,0.0,0.0,0.0
85,85_6,fixed_rrf,0.0,0.0,0.0
85,85_6,qalf,0.0,0.0,0.0
85,85_7,vector_only,0.0,0.0,0.0
85,85_7,fixed_rrf,0.0,0.0,0.0
85,85_7,qalf,0.0,0.0,0.0
86,86_0,vector_only,1.0,1.0,1.0
86,86_0,fixed_rrf,1.0,1.0,1.0
86,86_0,qalf,1.0,1.0,1.0
86,86_1,vector_only,0.0,0.0,0.0
86,86_1,fixed_rrf,0.0,0.0,0.0
86,86_1,qalf,0.0,0.0,0.0
86,86_2,vector_only,0.5,1.0,0.0
86,86_2,fixed_rrf,1.0,1.0,1.0
86,86_2,qalf,0.0,0.0,0.0
86,86_3,vector_only,1.0,1.0,1.0
86,86_3,fixed_rrf,1.0,1.0,1.0
86,86_3,qalf,1.0,1.0,1.0
86,86_4,vector_only,1.0,1.0,1.0
86,86_4,fixed_rrf,1.0,1.0,1.0
86,86_4,qalf,1.0,1.0,1.0
86,86_5,vector_only,1.0,1.0,1.0
86,86_5,fixed_rrf,1.0,1.0,1.0
86,86_5,qalf,1.0,1.0,1.0
86,86_6,vector_only,1.0,1.0,1.0
86,86_6,fixed_rrf,1.0,1.0,1.0
86,86_6,qalf,1.0,1.0,1.0
86,86_7,vector_only,0.6309297535714575,1.0,0.0
86,86_7,fixed_rrf,1.0,1.0,1.0
86,86_7,qalf,1.0,1.0,1.0
86,86_8,vector_only,0.38685280723454163,1.0,0.0
86,86_8,fixed_rrf,0.3010299956639812,1.0,0.0
86,86_8,qalf,0.3010299956639812,1.0,0.0
86,86_9,vector_only,0.3562071871080222,1.0,0.0
86,86_9,fixed_rrf,0.0,0.0,0.0
86,86_9,qalf,0.0,0.0,0.0
86,86_10,vector_only,0.3010299956639812,1.0,0.0
86,86_10,fixed_rrf,0.0,0.0,0.0
86,86_10,qalf,0.0,0.0,0.0
87,87_0,vector_only,1.0,1.0,1.0
87,87_0,fixed_rrf,1.0,1.0,1.0
87,87_0,qalf,1.0,1.0,1.0
87,87_1,vector_only,0.0,0.0,0.0
87,87_1,fixed_rrf,0.0,0.0,0.0
87,87_1,qalf,0.0,0.0,0.0
87,87_2,vector_only,0.5,1.0,0.0
87,87_2,fixed_rrf,0.6309297535714575,1.0,0.0
87,87_2,qalf,0.6309297535714575,1.0,0.0
87,87_3,vector_only,0.3562071871080222,1.0,0.0
87,87_3,fixed_rrf,1.0,1.0,1.0
87,87_3,qalf,1.0,1.0,1.0
87,87_4,vector_only,0.38685280723454163,1.0,0.0
87,87_4,fixed_rrf,1.0,1.0,1.0
87,87_4,qalf,1.0,1.0,1.0
87,87_5,vector_only,0.3333333333333333,1.0,0.0
87,87_5,fixed_rrf,1.0,1.0,1.0
87,87_5,qalf,1.0,1.0,1.0
87,87_6,vector_only,0.6309297535714575,1.0,0.0
87,87_6,fixed_rrf,1.0,1.0,1.0
87,87_6,qalf,1.0,1.0,1.0
87,87_7,vector_only,0.2890648263178879,1.0,0.0
87,87_7,fixed_rrf,0.38685280723454163,1.0,0.0
87,87_7,qalf,0.38685280723454163,1.0,0.0
87,87_8,vector_only,0.0,0.0,0.0
87,87_8,fixed_rrf,0.0,0.0,0.0
87,87_8,qalf,0.0,0.0,0.0
87,87_9,vector_only,1.0,1.0,1.0
87,87_9,fixed_rrf,1.0,1.0,1.0
87,87_9,qalf,1.0,1.0,1.0
87,87_10,vector_only,0.6309297535714575,1.0,0.0
87,87_10,fixed_rrf,1.0,1.0,1.0
87,87_10,qalf,1.0,1.0,1.0
87,87_11,vector_only,0.6309297535714575,1.0,0.0
87,87_11,fixed_rrf,0.6309297535714575,1.0,0.0
87,87_11,qalf,0.6309297535714575,1.0,0.0
87,87_12,vector_only,1.0,1.0,1.0
87,87_12,fixed_rrf,1.0,1.0,1.0
87,87_12,qalf,1.0,1.0,1.0
87,87_13,vector_only,1.0,1.0,1.0
87,87_13,fixed_rrf,1.0,1.0,1.0
87,87_13,qalf,1.0,1.0,1.0
87,87_14,vector_only,0.0,0.0,0.0
87,87_14,fixed_rrf,0.0,0.0,0.0
87,87_14,qalf,0.0,0.0,0.0
87,87_15,vector_only,0.0,0.0,0.0
87,87_15,fixed_rrf,0.0,0.0,0.0
87,87_15,qalf,0.0,0.0,0.0
88,88_0,vector_only,1.0,1.0,1.0
88,88_0,fixed_rrf,1.0,1.0,1.0
88,88_0,qalf,1.0,1.0,1.0
88,88_1,vector_only,1.0,1.0,1.0
88,88_1,fixed_rrf,1.0,1.0,1.0
88,88_1,qalf,1.0,1.0,1.0
88,88_2,vector_only,1.0,1.0,1.0
88,88_2,fixed_rrf,1.0,1.0,1.0
88,88_2,qalf,1.0,1.0,1.0
88,88_3,vector_only,0.5,1.0,0.0
88,88_3,fixed_rrf,0.5,1.0,0.0
88,88_3,qalf,0.6309297535714575,1.0,0.0
88,88_4,vector_only,0.0,0.0,0.0
88,88_4,fixed_rrf,0.0,0.0,0.0
88,88_4,qalf,0.0,0.0,0.0
88,88_5,vector_only,1.0,1.0,1.0
88,88_5,fixed_rrf,1.0,1.0,1.0
88,88_5,qalf,1.0,1.0,1.0
88,88_6,vector_only,1.0,1.0,1.0
88,88_6,fixed_rrf,1.0,1.0,1.0
88,88_6,qalf,1.0,1.0,1.0
88,88_7,vector_only,1.0,1.0,1.0
88,88_7,fixed_rrf,1.0,1.0,1.0
88,88_7,qalf,1.0,1.0,1.0
88,88_8,vector_only,1.0,1.0,1.0
88,88_8,fixed_rrf,1.0,1.0,1.0
88,88_8,qalf,1.0,1.0,1.0
88,88_9,vector_only,0.0,0.0,0.0
88,88_9,fixed_rrf,0.0,0.0,0.0
88,88_9,qalf,0.3010299956639812,1.0,0.0
88,88_10,vector_only,1.0,1.0,1.0
88,88_10,fixed_rrf,1.0,1.0,1.0
88,88_10,qalf,1.0,1.0,1.0
88,88_11,vector_only,0.3333333333333333,1.0,0.0
88,88_11,fixed_rrf,0.5,1.0,0.0
88,88_11,qalf,0.5,1.0,0.0
88,88_12,vector_only,1.0,1.0,1.0
88,88_12,fixed_rrf,1.0,1.0,1.0
88,88_12,qalf,1.0,1.0,1.0
88,88_13,vector_only,1.0,1.0,1.0
88,88_13,fixed_rrf,1.0,1.0,1.0
88,88_13,qalf,1.0,1.0,1.0
88,88_14,vector_only,1.0,1.0,1.0
88,88_14,fixed_rrf,1.0,1.0,1.0
88,88_14,qalf,1.0,1.0,1.0
89,89_0,vector_only,0.38685280723454163,1.0,0.0
89,89_0,fixed_rrf,0.38685280723454163,1.0,0.0
89,89_0,qalf,0.6309297535714575,1.0,0.0
89,89_1,vector_only,0.31546487678572877,1.0,0.0
89,89_1,fixed_rrf,0.6309297535714575,1.0,0.0
89,89_1,qalf,0.0,0.0,0.0
9,9_0,vector_only,0.43067655807339306,1.0,0.0
9,9_0,fixed_rrf,1.0,1.0,1.0
9,9_0,qalf,1.0,1.0,1.0
9,9_1,vector_only,0.5,1.0,0.0
9,9_1,fixed_rrf,1.0,1.0,1.0
9,9_1,qalf,1.0,1.0,1.0
9,9_2,vector_only,0.5,1.0,0.0
9,9_2,fixed_rrf,1.0,1.0,1.0
9,9_2,qalf,1.0,1.0,1.0
9,9_3,vector_only,0.0,0.0,0.0
9,9_3,fixed_rrf,0.0,0.0,0.0
9,9_3,qalf,0.0,0.0,0.0
90,90_0,vector_only,0.6309297535714575,1.0,0.0
90,90_0,fixed_rrf,1.0,1.0,1.0
90,90_0,qalf,1.0,1.0,1.0
90,90_1,vector_only,0.38685280723454163,1.0,0.0
90,90_1,fixed_rrf,0.43067655807339306,1.0,0.0
90,90_1,qalf,0.5,1.0,0.0
90,90_2,vector_only,0.0,0.0,0.0
90,90_2,fixed_rrf,0.0,0.0,0.0
90,90_2,qalf,0.0,0.0,0.0
91,91_0,vector_only,1.0,1.0,1.0
91,91_0,fixed_rrf,1.0,1.0,1.0
91,91_0,qalf,1.0,1.0,1.0
91,91_1,vector_only,1.0,1.0,1.0
91,91_1,fixed_rrf,1.0,1.0,1.0
91,91_1,qalf,1.0,1.0,1.0
91,91_2,vector_only,1.0,1.0,1.0
91,91_2,fixed_rrf,1.0,1.0,1.0
91,91_2,qalf,1.0,1.0,1.0
91,91_3,vector_only,0.31546487678572877,1.0,0.0
91,91_3,fixed_rrf,1.0,1.0,1.0
91,91_3,qalf,1.0,1.0,1.0
92,92_0,vector_only,1.0,1.0,1.0
92,92_0,fixed_rrf,1.0,1.0,1.0
92,92_0,qalf,1.0,1.0,1.0
92,92_1,vector_only,1.0,1.0,1.0
92,92_1,fixed_rrf,1.0,1.0,1.0
92,92_1,qalf,1.0,1.0,1.0
92,92_2,vector_only,0.0,0.0,0.0
92,92_2,fixed_rrf,0.31546487678572877,1.0,0.0
92,92_2,qalf,0.3333333333333333,1.0,0.0
92,92_3,vector_only,1.0,1.0,1.0
92,92_3,fixed_rrf,1.0,1.0,1.0
92,92_3,qalf,1.0,1.0,1.0
93,93_0,vector_only,1.0,1.0,1.0
93,93_0,fixed_rrf,1.0,1.0,1.0
93,93_0,qalf,0.0,0.0,0.0
93,93_1,vector_only,1.0,1.0,1.0
93,93_1,fixed_rrf,1.0,1.0,1.0
93,93_1,qalf,1.0,1.0,1.0
93,93_2,vector_only,1.0,1.0,1.0
93,93_2,fixed_rrf,1.0,1.0,1.0
93,93_2,qalf,1.0,1.0,1.0
93,93_3,vector_only,1.0,1.0,1.0
93,93_3,fixed_rrf,1.0,1.0,1.0
93,93_3,qalf,1.0,1.0,1.0
94,94_0,vector_only,1.0,1.0,1.0
94,94_0,fixed_rrf,0.3333333333333333,1.0,0.0
94,94_0,qalf,0.3333333333333333,1.0,0.0
94,94_1,vector_only,0.6309297535714575,1.0,0.0
94,94_1,fixed_rrf,1.0,1.0,1.0
94,94_1,qalf,1.0,1.0,1.0
94,94_2,vector_only,1.0,1.0,1.0
94,94_2,fixed_rrf,1.0,1.0,1.0
94,94_2,qalf,1.0,1.0,1.0
95,95_0,vector_only,1.0,1.0,1.0
95,95_0,fixed_rrf,1.0,1.0,1.0
95,95_0,qalf,1.0,1.0,1.0
96,96_0,vector_only,1.0,1.0,1.0
96,96_0,fixed_rrf,0.5,1.0,0.0
96,96_0,qalf,0.5,1.0,0.0
97,97_0,vector_only,0.0,0.0,0.0
97,97_0,fixed_rrf,1.0,1.0,1.0
97,97_0,qalf,0.38685280723454163,1.0,0.0
97,97_1,vector_only,0.6309297535714575,1.0,0.0
97,97_1,fixed_rrf,1.0,1.0,1.0
97,97_1,qalf,1.0,1.0,1.0
98,98_0,vector_only,0.0,0.0,0.0
98,98_0,fixed_rrf,0.0,0.0,0.0
98,98_0,qalf,0.0,0.0,0.0
98,98_1,vector_only,0.6309297535714575,1.0,0.0
98,98_1,fixed_rrf,1.0,1.0,1.0
98,98_1,qalf,1.0,1.0,1.0
98,98_2,vector_only,0.0,0.0,0.0
98,98_2,fixed_rrf,0.0,0.0,0.0
98,98_2,qalf,0.0,0.0,0.0
99,99_0,vector_only,1.0,1.0,1.0
99,99_0,fixed_rrf,1.0,1.0,1.0
99,99_0,qalf,1.0,1.0,1.0
99,99_1,vector_only,0.6309297535714575,1.0,0.0
99,99_1,fixed_rrf,1.0,1.0,1.0
99,99_1,qalf,1.0,1.0,1.0
